is_sublemma,lemma,occurence_count,document_count
False,mure,2.0,2
False,murutraktor,2.0,2
False,museaal,2.0,2
False,mustoja,2.0,2
False,mutageenne,2.0,2
False,muuseumikogu,2.0,2
False,muuseumitöötaja,2.0,2
False,muusikaakadeemia,2.0,2
False,muusikainstrument,2.0,2
True,muusikakesk,2.0,2
False,muusikakeskkool,2.0,2
False,muusikariist,2.0,2
True,muutmiskogu,2.0,2
False,muutmiskokkulepe,2.0,2
False,mäealune,2.0,2
False,mägine,2.0,2
False,mälestus,2.0,2
True,mänguasi,2.0,2
False,mänguasjamuuseum,2.0,2
False,mängukoht,2.0,2
True,mängukorraldaja,2.0,2
False,mängurühm,2.0,2
False,märgala,2.0,2
True,märgimäärus,2.0,2
True,märgiõigus,2.0,2
True,määradekehtestamine,2.0,2
True,määraja,2.0,2
False,määratav,2.0,2
False,määrdeaine,2.0,2
True,määre,2.0,2
True,mõrd,2.0,2
True,mõrrapüük,2.0,2
True,müokard,2.0,2
True,müokardiinfarkt,2.0,2
False,müokardiinfarktiregister,2.0,2
True,müügiettevõte,2.0,2
False,müügikäive,2.0,2
False,müügimaks,2.0,2
False,müügipakend,2.0,2
False,müügitehing,2.0,2
False,müüv,2.0,2
False,naerupesa,2.0,2
False,nahk,2.0,2
False,nakkusohtlik,2.0,2
False,nakkustekitaja,2.0,2
True,narkomaania,2.0,2
True,natureeriv,2.0,2
True,navigatsioonisüsteem,2.0,2
False,neeruti,2.0,2
False,neuroloogiline,2.0,2
True,nimemääraja,2.0,2
False,nimestik,2.0,2
False,nimiväärtus,2.0,2
False,noorsootegevus,2.0,2
False,noorsootööprojekt,2.0,2
False,noortepreemia,2.0,2
False,noortesport,2.0,2
False,noortevahetus,2.0,2
False,noorus,2.0,2
True,noteerim,2.0,2
True,nuhtlus,2.0,2
False,nukk,2.0,2
False,numeratsioonivahemik,2.0,2
True,nurk,2.0,2
False,nurmepesa,2.0,2
False,nutikas,2.0,2
False,näidustus,2.0,2
False,näitamine,2.0,2
True,näitus,2.0,2
False,nõlvak,2.0,2
False,nõmmekannike,2.0,2
False,nõuandesüsteem,2.0,2
True,nõudlus,2.0,2
True,nõustamiskeskus,2.0,2
False,objektiline,2.0,2
False,obligatsioon,2.0,2
False,of,2.0,2
False,ohuteavitus,2.0,2
False,ohutusaruanne,2.0,2
False,ohutusjuhtimine,2.0,2
False,ojamaa,2.0,2
True,olekuala,2.0,2
True,olekufond,2.0,2
True,olekukomisjon,2.0,2
True,olekuorgan,2.0,2
False,olenematu,2.0,2
False,olümpiaad,2.0,2
True,olümpiaad,2.0,2
True,omadus,2.0,2
False,omakapital,2.0,2
False,omandiõigus,2.0,2
False,omanikutulu,2.0,2
True,omaosalus,2.0,2
False,omaosalustasu,2.0,2
True,omav,2.0,2
False,omavalitsusliit,2.0,2
False,omavalitsuslik,2.0,2
False,ookean,2.0,2
True,ooper,2.0,2
False,operatiivjuhtimine,2.0,2
False,operatiivne,2.0,2
False,opereerimine,2.0,2
False,optimeerimine,2.0,2
False,oravake,2.0,2
False,ordoviitsium,2.0,2
False,ork,2.0,2
True,osakogu,2.0,2
True,osalustasu,2.0,2
True,osavõtt,2.0,2
False,osavõtutasu,2.0,2
False,ostutoetus,2.0,2
True,osutamine,2.0,2
False,otsustama,2.0,2
False,otsustuspädevus,2.0,2
False,paast,2.0,2
False,pada,2.0,2
False,paekaar,2.0,2
True,pagan,2.0,2
False,paganamaa,2.0,2
True,pagas,2.0,2
False,pagasivedu,2.0,2
False,paigaldis,2.0,2
True,paigataotlus,2.0,2
False,paikäpp,2.0,2
False,paindlik,2.0,2
False,paindlikkus,2.0,2
True,paju,2.0,2
True,pakendamine,2.0,2
False,pakendijäätmed,2.0,2
False,palamuld,2.0,2
True,palgamäär,2.0,2
False,palgavahemik,2.0,2
True,paljundamine,2.0,2
False,pandikiri,2.0,2
True,pandikiri,2.0,2
True,pangandus,2.0,2
False,pangapealne,2.0,2
True,pangatäht,2.0,2
False,pankadevaheline,2.0,2
False,pankrot,2.0,2
True,pankrotiaru,2.0,2
False,pankrotiaruanne,2.0,2
False,pankrotitoimkond,2.0,2
False,panus,2.0,2
True,parandushoiutöö,2.0,2
True,parandusprojekt,2.0,2
True,parandustöö,2.0,2
False,paraspõld,2.0,2
False,pardasaatja,2.0,2
True,parkimisjäre,2.0,2
False,parkimisjärelevalve,2.0,2
False,parkimiskorraldus,2.0,2
False,parlamentaarne,2.0,2
False,parm,2.0,2
True,partii,2.0,2
False,parvlaev,2.0,2
False,passiivne,2.0,2
False,patendinõudlus,2.0,2
False,patendiregister,2.0,2
False,paunküla,2.0,2
False,pealtvaataja,2.0,2
True,pensionifond,2.0,2
False,pensionifondivalitseja,2.0,2
True,pensioniiga,2.0,2
False,pensionikaitse,2.0,2
False,pensionitalitus,2.0,2
False,pensioniõiguslik,2.0,2
True,peoliikumine,2.0,2
False,perekonnaseisuamet,2.0,2
False,perekonnaseisukanne,2.0,2
True,perelepitus,2.0,2
False,perelepitusteenus,2.0,2
False,pereteenus,2.0,2
True,perevägi,2.0,2
False,perevägivald,2.0,2
False,personaliosakond,2.0,2
False,pettus,2.0,2
True,pidamisaruandlus,2.0,2
True,pidamisasutus,2.0,2
True,pidamisbüroo,2.0,2
True,pidamisprogramm,2.0,2
False,pihlapuu,2.0,2
False,piilupesa,2.0,2
False,piinamine,2.0,2
False,piiriala,2.0,2
False,piirimärk,2.0,2
False,piirirežiim,2.0,2
False,piiririba,2.0,2
True,piirivalveau,2.0,2
False,piirivalveauaste,2.0,2
False,piirivalvekadett,2.0,2
False,piirivalvelaev,2.0,2
False,piirivalveseadus,2.0,2
False,piirmääradekehtestamine,2.0,2
False,piisavus,2.0,2
False,pikkjärv,2.0,2
False,pikknurm,2.0,2
False,piletimajandus,2.0,2
False,pingviin,2.0,2
False,pinnaveekogu,2.0,2
False,pinnaveesüsteem,2.0,2
True,pioneer,2.0,2
False,pioneeripataljon,2.0,2
False,pisipõnn,2.0,2
False,pitsat,2.0,2
False,planeerimisalane,2.0,2
False,planeerimisosakond,2.0,2
False,planeeringlahendus,2.0,2
False,planeeringukomisjon,2.0,2
False,planeeritav,2.0,2
False,ploomike,2.0,2
False,poliis,2.0,2
False,pooleli,2.0,2
False,poolelijätmine,2.0,2
True,pooletu,2.0,2
True,portaal,2.0,2
False,postmark,2.0,2
False,praktikaeksam,2.0,2
False,praktiline,2.0,2
True,prill,2.0,2
False,priske,2.0,2
True,privatiseeritav,2.0,2
False,projekteerimisnorm,2.0,2
False,projektitaotlus,2.0,2
False,projekttaotlus,2.0,2
False,prokurörieksam,2.0,2
False,prokuröriteenistus,2.0,2
False,prokurörivastane,2.0,2
False,proovivõtuvaldkond,2.0,2
False,protseduurireegel,2.0,2
False,prügikonteiner,2.0,2
False,prügimaja,2.0,2
False,prügivedu,2.0,2
True,psühhiaatria,2.0,2
False,psühhiaatriahaigla,2.0,2
False,psühhoaktiivne,2.0,2
False,puhkekeskus,2.0,2
False,puhkepiirkond,2.0,2
True,puiduline,2.0,2
True,puidurafineerim,2.0,2
False,puidurafineerimistehas,2.0,2
False,pukseerimine,2.0,2
True,punane,2.0,2
True,punker,2.0,2
True,punkrikütus,2.0,2
False,punkrikütusereostus,2.0,2
False,puri,2.0,2
False,puudujääv,2.0,2
False,puudumine,2.0,2
True,puuliik,2.0,2
True,puupuistu,2.0,2
False,puurimispäevik,2.0,2
False,pädevusklass,2.0,2
False,päevakurss,2.0,2
True,päevamaksumus,2.0,2
False,päevane,2.0,2
False,pähklisaar,2.0,2
False,päikesejänku,2.0,2
False,pärandvara,2.0,2
False,pärn,2.0,2
False,pääse,2.0,2
True,pääsetavusnõue,2.0,2
True,päästealane,2.0,2
False,päästesündmus,2.0,2
True,päästja,2.0,2
True,pääsuluba,2.0,2
True,pääsupunkt,2.0,2
False,põhiprogramm,2.0,2
False,põhitingimus,2.0,2
True,põhiüles,2.0,2
False,põhiülesanne,2.0,2
False,põhjaveekomisjon,2.0,2
False,põlevkivienergeetika,2.0,2
False,põlevkivimuuseum,2.0,2
False,põllumajandusettevõte,2.0,2
True,põllumajandusettevõte,2.0,2
False,põllumajandusettevõtja,2.0,2
False,põllumajandusloendus,2.0,2
False,põllumajandustootmine,2.0,2
False,põngerjas,2.0,2
True,põrge,2.0,2
False,põõsas,2.0,2
False,püha,2.0,2
False,pürotehnik,2.0,2
False,püsilaager,2.0,2
False,püsiplatvorm,2.0,2
False,püsivõimalus,2.0,2
False,püsiühendus,2.0,2
False,püstkivirik,2.0,2
False,püüdmine,2.0,2
True,püügitoode,2.0,2
False,raadiokutsung,2.0,2
False,raadiosidebüroo,2.0,2
False,raadiovõrk,2.0,2
False,raamatupidamisaruandlus,2.0,2
False,raamatupidamisbüroo,2.0,2
False,raamatupidamisprogramm,2.0,2
True,raamistik,2.0,2
False,raamotsus,2.0,2
True,radioloogia,2.0,2
False,raefond,2.0,2
True,rafineerim,2.0,2
True,rafineerimistehas,2.0,2
False,rahandusosakond,2.0,2
True,raharinglus,2.0,2
True,rahaturg,2.0,2
False,rahaturuinstrument,2.0,2
False,rahumeelne,2.0,2
True,rahuvalve,2.0,2
False,rahvakalender,2.0,2
False,rahvakapital,2.0,2
False,rahvakunst,2.0,2
True,rahvaloendus,2.0,2
False,rahvaloenduskomisjon,2.0,2
False,rahvaülikool,2.0,2
False,rahvus,2.0,2
False,rahvuskultuur,2.0,2
False,rahvusooper,2.0,2
False,raietöö,2.0,2
False,raiuma,2.0,2
False,rajanev,2.0,2
True,rakenduskõrgharidus,2.0,2
True,rakk,2.0,2
False,rannaala,2.0,2
False,rannamaja,2.0,2
False,rannamets,2.0,2
False,rannaniit,2.0,2
False,ratassepp,2.0,2
False,raudteetranspordialane,2.0,2
False,raudteetöötaja,2.0,2
False,raudteeühendus,2.0,2
False,ravimikulu,2.0,2
False,ravimuda,2.0,2
False,raviteenus,2.0,2
True,reageerim,2.0,2
False,reageerimiskiirus,2.0,2
False,reeglistav,2.0,2
False,reformimine,2.0,2
False,regionaalabi,2.0,2
False,registreerimiskohustuslik,2.0,2
False,registreerimismärk,2.0,2
False,registrinumber,2.0,2
True,regulaar,2.0,2
True,regulaarne,2.0,2
True,reguleerimisplaan,2.0,2
False,rehabilitatsioonikeskus,2.0,2
False,rehabilitatsiooniplaan,2.0,2
False,rehabiliteerimine,2.0,2
True,reisikorraldus,2.0,2
False,reisikorraldusteenus,2.0,2
False,rekvisiit,2.0,2
True,relvakaubandus,2.0,2
False,relvakaubandusleping,2.0,2
True,reoveekogum,2.0,2
False,reoveekogumisala,2.0,2
True,repressioon,2.0,2
False,reprodutseerimine,2.0,2
True,reserviintress,2.0,2
False,reserviintressimäär,2.0,2
False,ressursijuhtimissüsteem,2.0,2
False,retsenseerimine,2.0,2
False,retsensent,2.0,2
False,retseptiravim,2.0,2
False,riidevarustus,2.0,2
False,riigieksamitunnistus,2.0,2
False,riigijahipiirkond,2.0,2
True,riigijaht,2.0,2
False,riigikaitseobjekt,2.0,2
False,riigikassa,2.0,2
False,riigimajand,2.0,2
False,riigireserv,2.0,2
True,riigistamine,2.0,2
False,riiklik-kooperatiivne,2.0,2
True,riist,2.0,2
True,rikkus,2.0,2
False,rikkuv,2.0,2
True,riknev,2.0,2
False,rind,2.0,2
False,ringhäälingusaade,2.0,2
False,ringhäälinguseadus,2.0,2
False,ringlemine,2.0,2
True,rinnasdia,2.0,2
False,rinnasdiameeter,2.0,2
False,riskikommunikatsioon,2.0,2
False,riskipreemia,2.0,2
True,rohe-raun,2.0,2
False,rohe-raunjalg,2.0,2
False,rohetehnoloogia,2.0,2
False,rohevesinik,2.0,2
False,rohuküla,2.0,2
False,romusõiduk,2.0,2
True,roomass,2.0,2
False,roomassaare,2.0,2
False,rubriik,2.0,2
False,rutt,2.0,2
True,ruutmeetrine,2.0,2
True,räim,2.0,2
False,räimepüük,2.0,2
False,rõigas,2.0,2
False,rõõmumaa,2.0,2
True,rügement,2.0,2
False,rühmitamine,2.0,2
False,rühmitus,2.0,2
False,saabumine,2.0,2
False,saasteainesisaldus,2.0,2
True,saastekahju,2.0,2
False,saastekahjuhüvitis,2.0,2
False,saastetasu,2.0,2
False,saastus,2.0,2
False,sadamaregister,2.0,2
False,sahk,2.0,2
False,salajõgi,2.0,2
True,salvestamine,2.0,2
True,sama,2.0,2
False,sanatoorium,2.0,2
False,saneerimisseadus,2.0,2
False,sanitaar,2.0,2
False,satelliitnavigatsioonisüsteem,2.0,2
False,saunapilet,2.0,2
False,saunateenus,2.0,2
True,savi,2.0,2
False,savikoda,2.0,2
False,seadistamine,2.0,2
False,sealiha,2.0,2
False,seenior,2.0,2
True,seeria,2.0,2
True,seiredivisjon,2.0,2
True,seirejaam,2.0,2
True,seisuamet,2.0,2
True,seisukanne,2.0,2
True,seitse,2.0,2
False,seitsmekümne-aastane,2.0,2
True,sekkumiskogu,2.0,2
False,sekkumiskokkuost,2.0,2
False,sektoritevaheline,2.0,2
False,seletuskiri,2.0,2
False,selgitus,2.0,2
False,senine,2.0,2
False,sepp,2.0,2
False,sertifitseerimisasutus,2.0,2
False,sertifitseerimisorganisatsioon,2.0,2
False,sete,2.0,2
True,sfääriosoon,2.0,2
True,sidebüroo,2.0,2
False,sideministeerium,2.0,2
False,sidepataljon,2.0,2
True,sideteenus,2.0,2
False,sidevahend,2.0,2
False,sidumine,2.0,2
False,sigaret,2.0,2
True,sigur,2.0,2
False,siguriekstrakt,2.0,2
False,sihiseade,2.0,2
False,sihtkoht,2.0,2
False,sihtriik,2.0,2
False,sikupill,2.0,2
False,silmalääts,2.0,2
True,silt,2.0,2
False,sinisalu,2.0,2
False,sirel,2.0,2
True,siseaudit,2.0,2
False,siseauditiosakond,2.0,2
False,siseeeskiri,2.0,2
True,sisejulgeolek,2.0,2
False,sisejulgeolekufond,2.0,2
False,sisemine,2.0,2
False,sisenemisdeklaratsioon,2.0,2
False,sisepiir,2.0,2
False,sisestamine,2.0,2
False,sissetulekupiir,2.0,2
False,sisustamine,2.0,2
False,sisustus,2.0,2
False,solidaarsusfond,2.0,2
False,solidaarsusmeede,2.0,2
False,soojusmajandamine,2.0,2
False,sookuningas,2.0,2
True,soonkond,2.0,2
True,soonkonnahaigus,2.0,2
True,sootegevus,2.0,2
True,sootööprojekt,2.0,2
False,sooviavaldus,2.0,2
False,soovija,2.0,2
True,sordikaitse,2.0,2
False,sordikaitseseadus,2.0,2
False,sordiregister,2.0,2
False,sotsiaalasutus,2.0,2
True,sotsiaaleluase,2.0,2
False,sotsiaaleluasemeteenus,2.0,2
False,sotsiaalhüvitis,2.0,2
False,sotsiaalkindlustusskeem,2.0,2
True,sotsiaalmajandus,2.0,2
True,sotsiaalmajandusnõu,2.0,2
False,sotsiaalmajandusnõukogu,2.0,2
True,sotsiaaltoetus,2.0,2
False,sotsiaaluuring,2.0,2
True,spetsiifiline,2.0,2
False,sponsorlus,2.0,2
False,spordiala,2.0,2
False,spordiasutus,2.0,2
False,spordibaas,2.0,2
True,spordiklubi,2.0,2
True,spordikool,2.0,2
False,spordimaja,2.0,2
False,spordiosakond,2.0,2
False,spordisaal,2.0,2
False,staadium,2.0,2
False,stabiliseerimisjõud,2.0,2
False,standardiamet,2.0,2
False,struktuurfond,2.0,2
True,stuudio,2.0,2
False,suhkrutoode,2.0,2
False,suitsusus,2.0,2
True,sukeldumine,2.0,2
False,sularaharinglus,2.0,2
True,sulgemis,2.0,2
False,sulp,2.0,2
False,sultaniriik,2.0,2
False,supiköögiteenus,2.0,2
False,supiköök,2.0,2
True,supiköök,2.0,2
False,supluskoht,2.0,2
False,surmamine,2.0,2
False,surmanuhtlus,2.0,2
False,suunav,2.0,2
False,suuremahuline,2.0,2
False,suursündmus,2.0,2
False,suurtükiväepataljon,2.0,2
True,suurtükivägi,2.0,2
True,suurtükk,2.0,2
False,suuruluk,2.0,2
False,suusk,2.0,2
True,suveolümpia,2.0,2
False,suveolümpiamängud,2.0,2
False,suveräänsus,2.0,2
False,suvi,2.0,2
False,säilitamiskohustus,2.0,2
False,säästlik,2.0,2
True,säästlikum,2.0,2
True,sõel,2.0,2
False,sõeluuring,2.0,2
True,sõiduauto,2.0,2
False,sõidukiirus,2.0,2
False,sõidukompensatsioon,2.0,2
False,sõidukõlblikkus,2.0,2
False,sõidupiirkond,2.0,2
False,sõiduplaan,2.0,2
True,sõidurong,2.0,2
False,sõiduõigus,2.0,2
False,sõitmine,2.0,2
True,sõjaline,2.0,2
False,sõjaohver,2.0,2
False,sõjarelv,2.0,2
False,sõjavägi,2.0,2
True,sõltuvus,2.0,2
False,sõltuvusravi,2.0,2
True,sõprus,2.0,2
False,süda,2.0,2
False,sügis,2.0,2
False,sündmuskoht,2.0,2
False,süsi,2.0,2
True,süvakogum,2.0,2
False,süvakogumismahuti,2.0,2
False,süüteoennetus,2.0,2
False,taasriigistamine,2.0,2
True,taassiss,2.0,2
False,taassissevedu,2.0,2
False,taastav,2.0,2
False,taastekava,2.0,2
True,taastuvenergia,2.0,2
False,taastuvenergiaallikas,2.0,2
True,taasviimistlus,2.0,2
False,taasviimistlusmaterjal,2.0,2
False,taatlemine,2.0,2
False,taatlus,2.0,2
True,taevas,2.0,2
True,tagala,2.0,2
False,tagalapataljon,2.0,2
False,tagasisaatmine,2.0,2
True,tagasivõtt,2.0,2
False,tagastamatu,2.0,2
False,tagaveri,2.0,2
False,tahe,2.0,2
False,taimesort,2.0,2
False,taksoveonõue,2.0,2
False,taksoveoteenus,2.0,2
False,taktikaline,2.0,2
True,taliolümpia,2.0,2
False,taliolümpiamängud,2.0,2
False,talitee,2.0,2
False,taliteenistus,2.0,2
True,taluvus,2.0,2
False,tankla,2.0,2
False,tantsupeoliikumine,2.0,2
False,tantsupidu,2.0,2
True,tantsupidu,2.0,2
True,tariifiseadus,2.0,2
True,tariifistik,2.0,2
False,tariifne,2.0,2
True,tark,2.0,2
False,tarneagentuur,2.0,2
False,tarneahel,2.0,2
True,taru,2.0,2
True,tarvitamine,2.0,2
False,tasakaalustamine,2.0,2
False,tauditõrje,2.0,2
False,taust,2.0,2
False,taustatase,2.0,2
False,tavaline,2.0,2
False,tavarelvastus,2.0,2
False,teabekandja,2.0,2
False,teadaanne,2.0,2
True,teadlikkus,2.0,2
False,teadmussiire,2.0,2
False,teadusalgatus,2.0,2
False,teadusaparatuur,2.0,2
False,teadusinformatsioon,2.0,2
False,teadustaristu,2.0,2
False,teadusteema,2.0,2
False,teavitamiskohustus,2.0,2
False,teavitamisvorm,2.0,2
False,teavitustegevus,2.0,2
False,teearu,2.0,2
True,teehooldus,2.0,2
False,teekasutusluba,2.0,2
False,teekasutustasu,2.0,2
False,teelahe,2.0,2
True,teelõik,2.0,2
False,teemärgis,2.0,2
False,teenindaja,2.0,2
True,teenindusett,2.0,2
False,teenindusettevõtja,2.0,2
False,teenistusalane,2.0,2
True,teenistusaste,2.0,2
False,teenistusastmetasu,2.0,2
True,teenistuskohustuslik,2.0,2
False,teenistuskäik,2.0,2
False,teenistuspass,2.0,2
False,teenistussuhe,2.0,2
False,teenistusviisa,2.0,2
False,teenusehind,2.0,2
False,teenusepakkumine,2.0,2
False,teenushind,2.0,2
False,teeprojekt,2.0,2
True,teeregister,2.0,2
True,teesõiduk,2.0,2
True,teetranspordialane,2.0,2
True,teetöötaja,2.0,2
True,teeühendus,2.0,2
False,tegelemine,2.0,2
True,tegelus,2.0,2
False,tegelusvahend,2.0,2
True,tegevusekava,2.0,2
False,tegevuskeskus,2.0,2
True,tegevuskulu,2.0,2
False,tegevusnäitaja,2.0,2
False,tegevusplaan,2.0,2
True,tegevusteade,2.0,2
True,tegevusvaldkond,2.0,2
False,tegutsemisperiood,2.0,2
True,tegutsemispõhi,2.0,2
False,tegutsemispõhimõte,2.0,2
False,tegutsemistase,2.0,2
False,tehiskeskkond,2.0,2
False,tehistingimus,2.0,2
False,tehnik,2.0,2
True,tehnik,2.0,2
False,tehnikakool,2.0,2
False,tehnokasutuseeskiri,2.0,2
False,tehnoloogiakool,2.0,2
False,tehnoloogianõue,2.0,2
False,tehnoloogiapark,2.0,2
False,tehnorajatis,2.0,2
False,tehnoülevaatus,2.0,2
True,teineteise,2.0,2
False,teineteisemõistmine,2.0,2
False,teisaldamine,2.0,2
True,teisemõistmine,2.0,2
False,teisendamine,2.0,2
False,teistkordne,2.0,2
False,tekkekoht,2.0,2
False,tekst,2.0,2
False,telekommunikatsiooniteenus,2.0,2
False,televisiooniteenus,2.0,2
False,tellija,2.0,2
False,tellitav,2.0,2
False,temperatuur,2.0,2
True,templiteenus,2.0,2
False,teooria,2.0,2
True,teooriaeksam,2.0,2
False,teostusmõõdistamine,2.0,2
False,teostusmõõdistus,2.0,2
True,ter,2.0,2
False,tera,2.0,2
False,terake,2.0,2
False,terasekoondis,2.0,2
False,terfenüül,2.0,2
True,terrorism,2.0,2
False,tervendamine,2.0,2
False,terviklikkus,2.0,2
False,tervikvara,2.0,2
False,terviseedendus,2.0,2
False,terviseinfo,2.0,2
True,tervisekindlustus,2.0,2
False,tervisekindlustusleping,2.0,2
False,tervisevaldkond,2.0,2
False,tervishoiukorraldus,2.0,2
False,tervishoiuprogramm,2.0,2
True,tervishoiuspetsialist,2.0,2
False,tervishoiustatistika,2.0,2
False,tervishoiusüsteem,2.0,2
False,tervistkahjustav,2.0,2
False,testija,2.0,2
False,testimine,2.0,2
True,tibu,2.0,2
False,tibutare,2.0,2
False,tihane,2.0,2
False,tiheasustuspiirkond,2.0,2
True,tikk,2.0,2
False,tilk,2.0,2
False,tilkuma,2.0,2
True,tingimusjuur,2.0,2
False,tingimusjuurdepääs,2.0,2
False,tippjuht,2.0,2
False,tippsport,2.0,2
True,titaan,2.0,2
True,titaand,2.0,2
False,titaandioksiid,2.0,2
False,toetusavaldus,2.0,2
False,toetusprogramm,2.0,2
False,toetusõiguslik,2.0,2
False,toiduainetöötlus,2.0,2
False,toiduhügieen,2.0,2
False,toiduinspektsioon,2.0,2
True,toidupäev,2.0,2
False,toidupäevamaksumus,2.0,2
True,toidutera,2.0,2
False,toiduteravili,2.0,2
True,toimetaja,2.0,2
True,toimkond,2.0,2
False,toiteala,2.0,2
False,toitev,2.0,2
True,toitja,2.0,2
True,toitjakaotus,2.0,2
False,toitjakaotushüvitis,2.0,2
False,toitlustamistasu,2.0,2
True,toitlustusett,2.0,2
False,toitlustusettevõte,2.0,2
True,toksiin,2.0,2
False,tolliasi,2.0,2
True,tollijäre,2.0,2
False,tollijärelevalve,2.0,2
False,tollikeskus,2.0,2
False,tolliküsimus,2.0,2
False,tollitariifiseadus,2.0,2
False,tollitariifistik,2.0,2
False,tolliterritoorium,2.0,2
False,tolmutõrje,2.0,2
False,tondiraba,2.0,2
True,tont,2.0,2
False,toodetav,2.0,2
True,toomine,2.0,2
False,toore,2.0,2
False,toorsuhkur,2.0,2
False,tootenimetus,2.0,2
False,tootmiskatse,2.0,2
False,tootmiskoondis,2.0,2
False,tootmismaht,2.0,2
False,tootmisprotsess,2.0,2
False,tootmisseade,2.0,2
False,trall,2.0,2
True,trans,2.0,2
False,transkribeerimine,2.0,2
False,translitereerimine,2.0,2
True,transpordialane,2.0,2
False,transpordiministeerium,2.0,2
True,transpordiregister,2.0,2
False,transporditav,2.0,2
False,treeninggrupp,2.0,2
False,treeninglaskmine,2.0,2
True,tropo,2.0,2
True,troposfäär,2.0,2
False,troposfääriosoon,2.0,2
True,tsiviilõhk,2.0,2
False,tsiviilõhusõiduk,2.0,2
False,tuberkuloosiregister,2.0,2
False,tugistruktuur,2.0,2
True,tuhaärastus,2.0,2
False,tuhaärastussüsteem,2.0,2
False,tulekustutusvahend,2.0,2
False,tulem,2.0,2
False,tulemusnäitaja,2.0,2
False,tuletamine,2.0,2
False,tuletorn,2.0,2
False,tuletõrjehüdrant,2.0,2
False,tuletõrjemuuseum,2.0,2
False,tulevik,2.0,2
False,tund,2.0,2
True,tundma,2.0,2
False,tundmaõppimine,2.0,2
False,tunnipalk,2.0,2
False,tunnustamisotsus,2.0,2
False,turismiamet,2.0,2
False,turismiinfo,2.0,2
False,turismiinvesteering,2.0,2
False,turismitoode,2.0,2
True,turuinstrument,2.0,2
True,turujäre,2.0,2
False,turujõud,2.0,2
False,turukorraldus,2.0,2
False,turuleviimine,2.0,2
False,turustamiskava,2.0,2
False,turustus,2.0,2
False,turvaline,2.0,2
False,turvaülevaatus,2.0,2
False,tuuker,2.0,2
False,tuulekaer,2.0,2
True,tuulepark,2.0,2
False,tuuletorn,2.0,2
False,tuumarelv,2.0,2
False,tuusik,2.0,2
False,tuvastusmeede,2.0,2
False,tähekild,2.0,2
False,tähetabel,2.0,2
False,täidetav,2.0,2
False,täideviimine,2.0,2
True,täienduskoolitus,2.0,2
False,täienduskoolitusasutus,2.0,2
False,täiskoormus,2.0,2
False,täitmiskava,2.0,2
False,täitumus,2.0,2
True,täituvus,2.0,2
False,täpsus,2.0,2
True,tõrjehüdrant,2.0,2
True,tõrjemuuseum,2.0,2
True,tõrjepataljon,2.0,2
True,tõrjeteenus,2.0,2
True,tõsteseade,2.0,2
False,tõsteseadmetöö,2.0,2
False,tõuaretus,2.0,2
False,töödeldav,2.0,2
False,tööealine,2.0,2
False,töögrupp,2.0,2
True,tööharjutus,2.0,2
False,tööharjutuskeskus,2.0,2
False,tööhõive,2.0,2
False,töökas,2.0,2
False,töökoda,2.0,2
True,töökoht,2.0,2
False,töölesaamine,2.0,2
True,tööluba,2.0,2
False,tööplaan,2.0,2
False,tööpoliitika,2.0,2
True,tööstusett,2.0,2
False,tööstusinvesteering,2.0,2
False,tööstustarbija,2.0,2
True,tööstustehnikum,2.0,2
False,töötervishoiuspetsialist,2.0,2
False,töötlemisviis,2.0,2
False,töötlev,2.0,2
True,töötlussüsteem,2.0,2
False,töötutoetus,2.0,2
False,töötüli,2.0,2
False,töövaidlus,2.0,2
True,tühjendus,2.0,2
False,tühjendustingimus,2.0,2
True,tükiväepataljon,2.0,2
True,tükivägi,2.0,2
True,tüli,2.0,2
True,tünn,2.0,2
False,tünnilaat,2.0,2
False,uimastiennetus,2.0,2
False,uimastiringlus,2.0,2
False,ujulakompleks,2.0,2
True,ujutusala,2.0,2
True,ujutusoht,2.0,2
False,unikaalne,2.0,2
False,usaldatavus,2.0,2
True,ussike,2.0,2
False,uurimismäärus,2.0,2
True,uurimus,2.0,2
False,uuringuplaan,2.0,2
True,vaatlus,2.0,2
True,vaatlusvõrk,2.0,2
False,vabaajakomisjon,2.0,2
False,vabakaubandus,2.0,2
False,vabastamistase,2.0,2
True,vabastustõend,2.0,2
False,vabaõhuterritoorium,2.0,2
True,vabrik,2.0,2
False,vaeküla,2.0,2
True,vahendaja,2.0,2
False,vahipataljon,2.0,2
False,vahistamismäärus,2.0,2
False,vaidekomisjon,2.0,2
False,vaidlus,2.0,2
False,vaidluskomisjon,2.0,2
False,vaie,2.0,2
False,vaktsiin,2.0,2
True,valentdoos,2.0,2
True,valg,2.0,2
False,valgala,2.0,2
True,valgehobune,2.0,2
False,valgehobusemägi,2.0,2
False,valimiskulu,2.0,2
False,valimisringkond,2.0,2
True,valitsusliit,2.0,2
True,valitsuslik,2.0,2
True,valitus,2.0,2
True,vallakuri,2.0,2
True,vallakuritegu,2.0,2
False,vallaomand,2.0,2
False,vallasasi,2.0,2
False,vallasekretär,2.0,2
True,vallavanem,2.0,2
False,valmistatav,2.0,2
True,valmistav,2.0,2
True,valmistuskava,2.0,2
True,valmistusrühm,2.0,2
True,valts,2.0,2
False,valveaeg,2.0,2
True,valveasutus,2.0,2
True,valveau,2.0,2
True,valveauaste,2.0,2
True,valvekadett,2.0,2
True,valvelaev,2.0,2
True,valveseadus,2.0,2
True,valveteenistus,2.0,2
